keyword,cluster,cluster_type,geo_scope,intent,vol,imp,clicks,ctr,kd_comp,source,action_plan,group,score,yoy,bid_high
đền mẫu thác bờ,Thung Nai & Thác Bờ,Địa danh tham quan / Văn hóa - Lịch sử,In-scope Hòa Bình,Informational,1000,N/A,N/A,N/A,N/A (web),web (hoa-binh.csv),Viết guide/review; ưu tiên long-tail; tạo topic hub và internal link về trang dịch vụ,B,5.0,N/A,N/A
hang trần thung nai,Thung Nai & Thác Bờ,Địa danh tham quan / Văn hóa - Lịch sử,In-scope Hòa Bình,Informational,500,N/A,N/A,N/A,N/A (web),web (hoa-binh.csv),Viết guide/review; ưu tiên long-tail; tạo topic hub và internal link về trang dịch vụ,B,5.0,N/A,N/A
kdl sinh thái thung nai,Thung Nai & Thác Bờ,Địa danh tham quan / Văn hóa - Lịch sử,In-scope Hòa Bình,Informational,500,N/A,N/A,N/A,N/A (web),web (hoa-binh.csv),Viết guide/review; ưu tiên long-tail; tạo topic hub và internal link về trang dịch vụ,B,5.0,N/A,N/A
tân lạc,Tổng hợp Hòa Bình,Tổng hợp,In-scope Hòa Bình,Informational,12100,N/A,N/A,N/A,Low (0),data/seo_insider/advance_search_report.csv,Viết guide/review; ưu tiên long-tail; tạo topic hub và internal link về trang dịch vụ,B,12100.0,N/A,N/A
somerset hoa binh hanoi,Tổng hợp Hòa Bình,Tổng hợp,In-scope Hòa Bình,Commercial Investigation,6600,N/A,N/A,N/A,Low (0),data/seo_insider/advance_search_report.csv,Viết bài top-list/so sánh; map vào cluster hub; bổ sung schema + ảnh/UGC,B,6600.0,N/A,N/A
các điểm du lịch hoà bình,Tổng hợp Hòa Bình,Tổng hợp,In-scope Hòa Bình,Informational,500,N/A,N/A,N/A,N/A (web),web (hoa-binh.csv),Viết guide/review; ưu tiên long-tail; tạo topic hub và internal link về trang dịch vụ,B,5.0,N/A,N/A
địa điểm du lịch hoà bình,Tổng hợp Hòa Bình,Tổng hợp,In-scope Hòa Bình,Informational,500,N/A,N/A,N/A,N/A (web),web (hoa-binh.csv),Viết guide/review; ưu tiên long-tail; tạo topic hub và internal link về trang dịch vụ,B,5.0,N/A,N/A
du lịch đèo thung khe,Tổng hợp Hòa Bình,Tổng hợp,In-scope Hòa Bình,Informational,500,N/A,N/A,N/A,N/A (web),web (hoa-binh.csv),Viết guide/review; ưu tiên long-tail; tạo topic hub và internal link về trang dịch vụ,B,5.0,N/A,N/A
đặc sản hoà bình,Tổng hợp Hòa Bình,Tổng hợp,In-scope Hòa Bình,Informational,800,N/A,N/A,N/A,N/A (web),web (hoa-binh.csv),Viết guide/review; ưu tiên long-tail; tạo topic hub và internal link về trang dịch vụ,B,5.0,N/A,N/A
lợn mán hoà bình,Tổng hợp Hòa Bình,Tổng hợp,In-scope Hòa Bình,Informational,500,N/A,N/A,N/A,N/A (web),web (hoa-binh.csv),Viết guide/review; ưu tiên long-tail; tạo topic hub và internal link về trang dịch vụ,B,5.0,N/A,N/A
giá vé tham quan thuỷ điện hoà bình,Tổng hợp Hòa Bình,Tổng hợp,In-scope Hòa Bình,Transaction,500,N/A,N/A,N/A,N/A (web),web (hoa-binh.csv),"Tạo landing chuyển đổi (giá/vé/đặt chỗ), gom vào cluster page + build backlink nội bộ",B,5.0,N/A,N/A
combo du lịch hoà bình,Tổng hợp Hòa Bình,Tổng hợp,In-scope Hòa Bình,Transaction,500,N/A,N/A,N/A,N/A (web),web (hoa-binh.csv),"Tạo landing chuyển đổi (giá/vé/đặt chỗ), gom vào cluster page + build backlink nội bộ",B,5.0,N/A,N/A
bảng giá vé tham quan hoà bình,Tổng hợp Hòa Bình,Tổng hợp,In-scope Hòa Bình,Transaction,500,N/A,N/A,N/A,N/A (web),web (hoa-binh.csv),"Tạo landing chuyển đổi (giá/vé/đặt chỗ), gom vào cluster page + build backlink nội bộ",B,5.0,N/A,N/A
kinh nghiệm du lịch hoà bình,Tổng hợp Hòa Bình,Tổng hợp,In-scope Hòa Bình,Commercial Investigation,1000,N/A,N/A,N/A,N/A (web),web (hoa-binh.csv),Viết bài top-list/so sánh; map vào cluster hub; bổ sung schema + ảnh/UGC,B,5.0,N/A,N/A
review du lịch hoà bình,Tổng hợp Hòa Bình,Tổng hợp,In-scope Hòa Bình,Commercial Investigation,500,N/A,N/A,N/A,N/A (web),web (hoa-binh.csv),Viết bài top-list/so sánh; map vào cluster hub; bổ sung schema + ảnh/UGC,B,5.0,N/A,N/A
kinh nghiệm đi đèo đá trắng,Tổng hợp Hòa Bình,Tổng hợp,In-scope Hòa Bình,Commercial Investigation,1000,N/A,N/A,N/A,N/A (web),web (hoa-binh.csv),Viết bài top-list/so sánh; map vào cluster hub; bổ sung schema + ảnh/UGC,B,5.0,N/A,N/A
văn hoá đồng bào hoà bình,Tổng hợp Hòa Bình,Tổng hợp,In-scope Hòa Bình,Informational,500,N/A,N/A,N/A,N/A (web),web (hoa-binh.csv),Viết guide/review; ưu tiên long-tail; tạo topic hub và internal link về trang dịch vụ,B,5.0,N/A,N/A
bản ngòi núi hoà bình,Tổng hợp Hòa Bình,Tổng hợp,In-scope Hòa Bình,Informational,500,N/A,N/A,N/A,N/A (web),web (hoa-binh.csv),Viết guide/review; ưu tiên long-tail; tạo topic hub và internal link về trang dịch vụ,B,5.0,N/A,N/A
đèo đá trắng hoà bình,Tổng hợp Hòa Bình,Tổng hợp,In-scope Hòa Bình,Informational,2000,N/A,N/A,N/A,N/A (web),web (hoa-binh.csv),Viết guide/review; ưu tiên long-tail; tạo topic hub và internal link về trang dịch vụ,B,5.0,N/A,N/A
check in đèo đá trắng,Tổng hợp Hòa Bình,Tổng hợp,In-scope Hòa Bình,Informational,1000,N/A,N/A,N/A,N/A (web),web (hoa-binh.csv),Viết guide/review; ưu tiên long-tail; tạo topic hub và internal link về trang dịch vụ,B,5.0,N/A,N/A
hang xăm hoà bình,Tổng hợp Hòa Bình,Tổng hợp,In-scope Hòa Bình,Informational,500,N/A,N/A,N/A,N/A (web),web (hoa-binh.csv),Viết guide/review; ưu tiên long-tail; tạo topic hub và internal link về trang dịch vụ,B,5.0,N/A,N/A
du lịch hòa bình,Tổng hợp Hòa Bình,Tổng hợp,In-scope Hòa Bình,Informational,N/A,N/A,N/A,N/A,Trend SI:4 20%,data/google_trend/searched_with_rising-queries_VN_20250210-1752_20260210-1752.csv; data/google_trend/searched_with_top-queries_VN_20250210-1752_20260210-1752.csv,Viết guide/review; ưu tiên long-tail; tạo topic hub và internal link về trang dịch vụ,B,4.0,20%,N/A
xe limousine đi hoà bình,Xe khách/Limousine đi Hòa Bình,Di chuyển,In-scope Hòa Bình,Transaction,500,N/A,N/A,N/A,N/A (web),web (hoa-binh.csv),"Tạo landing chuyển đổi (giá/vé/đặt chỗ), gom vào cluster page + build backlink nội bộ",B,5.0,N/A,N/A
xe limousine đi mai châu,Xe khách/Limousine đi Hòa Bình,Di chuyển,In-scope Hòa Bình,Transaction,500,N/A,N/A,N/A,N/A (web),web (hoa-binh.csv),"Tạo landing chuyển đổi (giá/vé/đặt chỗ), gom vào cluster page + build backlink nội bộ",B,5.0,N/A,N/A
thuê xe limousine đi hoà bình,Xe khách/Limousine đi Hòa Bình,Di chuyển,In-scope Hòa Bình,Transaction,500,N/A,N/A,N/A,N/A (web),web (hoa-binh.csv),"Tạo landing chuyển đổi (giá/vé/đặt chỗ), gom vào cluster page + build backlink nội bộ",B,5.0,N/A,N/A
xe khách đi hoà bình,Xe khách/Limousine đi Hòa Bình,Di chuyển,In-scope Hòa Bình,Commercial Investigation,800,N/A,N/A,N/A,N/A (web),web (hoa-binh.csv),Viết bài top-list/so sánh; map vào cluster hub; bổ sung schema + ảnh/UGC,B,5.0,N/A,N/A
xe khách đi mai châu,Xe khách/Limousine đi Hòa Bình,Di chuyển,In-scope Hòa Bình,Commercial Investigation,500,N/A,N/A,N/A,N/A (web),web (hoa-binh.csv),Viết bài top-list/so sánh; map vào cluster hub; bổ sung schema + ảnh/UGC,B,5.0,N/A,N/A
nhà hàng ngon ở hoà bình,Ăn uống Hòa Bình,Ẩm thực (F&B),In-scope Hòa Bình,Informational,500,N/A,N/A,N/A,N/A (web),web (hoa-binh.csv),Viết guide/review; ưu tiên long-tail; tạo topic hub và internal link về trang dịch vụ,B,5.0,N/A,N/A
quán ăn ngon ở hoà bình,Ăn uống Hòa Bình,Ẩm thực (F&B),In-scope Hòa Bình,Informational,500,N/A,N/A,N/A,N/A (web),web (hoa-binh.csv),Viết guide/review; ưu tiên long-tail; tạo topic hub và internal link về trang dịch vụ,B,5.0,N/A,N/A
cửu thác tú sơn,Điểm tham quan Hòa Bình,Địa danh tham quan / Văn hóa - Lịch sử,In-scope Hòa Bình,Informational,1000,N/A,N/A,N/A,N/A (web),web (hoa-binh.csv),Viết guide/review; ưu tiên long-tail; tạo topic hub và internal link về trang dịch vụ,B,5.0,N/A,N/A
